"","lugar","dia","hora","concurrencia","fecha.de.busqueda"
"49","cerveceria grut ushuaia","miercoles",16,0,2021-01-15
"50","cerveceria grut ushuaia","miercoles",17,0,2021-01-15
"51","cerveceria grut ushuaia","miercoles",18,12.75,2021-01-15
"52","cerveceria grut ushuaia","miercoles",19,24,2021-01-15
"53","cerveceria grut ushuaia","miercoles",20,36,2021-01-15
"54","cerveceria grut ushuaia","miercoles",21,44.25,2021-01-15
"55","cerveceria grut ushuaia","miercoles",22,43.5,2021-01-15
"56","cerveceria grut ushuaia","miercoles",23,34.5,2021-01-15
"57","cerveceria grut ushuaia","miercoles",24,22.5,2021-01-15
"58","cerveceria grut ushuaia","jueves",6,0,2021-01-15
"59","cerveceria grut ushuaia","jueves",7,0,2021-01-15
"60","cerveceria grut ushuaia","jueves",8,0,2021-01-15
"61","cerveceria grut ushuaia","jueves",9,0,2021-01-15
"62","cerveceria grut ushuaia","jueves",10,0,2021-01-15
"63","cerveceria grut ushuaia","jueves",11,0,2021-01-15
"64","cerveceria grut ushuaia","jueves",12,0,2021-01-15
"65","cerveceria grut ushuaia","jueves",13,0,2021-01-15
"66","cerveceria grut ushuaia","jueves",14,0,2021-01-15
"67","cerveceria grut ushuaia","jueves",15,0,2021-01-15
"68","cerveceria grut ushuaia","jueves",16,0,2021-01-15
"69","cerveceria grut ushuaia","jueves",17,0,2021-01-15
"70","cerveceria grut ushuaia","jueves",18,14.25,2021-01-15
"71","cerveceria grut ushuaia","jueves",19,24,2021-01-15
"72","cerveceria grut ushuaia","jueves",20,32.25,2021-01-15
"73","cerveceria grut ushuaia","jueves",21,43.5,2021-01-15
"74","cerveceria grut ushuaia","jueves",22,42,2021-01-15
"75","cerveceria grut ushuaia","jueves",23,22.5,2021-01-15
"76","cerveceria grut ushuaia","jueves",24,6,2021-01-15
"77","cerveceria grut ushuaia","viernes",6,0,2021-01-15
"78","cerveceria grut ushuaia","viernes",7,0,2021-01-15
"79","cerveceria grut ushuaia","viernes",8,0,2021-01-15
"80","cerveceria grut ushuaia","viernes",9,0,2021-01-15
"81","cerveceria grut ushuaia","viernes",10,0,2021-01-15
"82","cerveceria grut ushuaia","viernes",11,0,2021-01-15
"83","cerveceria grut ushuaia","viernes",12,0,2021-01-15
"84","cerveceria grut ushuaia","viernes",13,0,2021-01-15
"85","cerveceria grut ushuaia","viernes",14,0,2021-01-15
"86","cerveceria grut ushuaia","viernes",15,0,2021-01-15
"87","cerveceria grut ushuaia","viernes",16,0,2021-01-15
"88","cerveceria grut ushuaia","viernes",17,0,2021-01-15
"89","cerveceria grut ushuaia","viernes",18,0,2021-01-15
"90","cerveceria grut ushuaia","viernes",19,11.25,2021-01-15
"91","cerveceria grut ushuaia","viernes",20,25.5,2021-01-15
"92","cerveceria grut ushuaia","viernes",21,47.25,2021-01-15
"93","cerveceria grut ushuaia","viernes",22,58.5,2021-01-15
"94","cerveceria grut ushuaia","viernes",23,48.75,2021-01-15
"95","cerveceria grut ushuaia","viernes",24,27.75,2021-01-15
"96","cerveceria grut ushuaia","viernes",25,11.25,2021-01-15
"97","cerveceria grut ushuaia","sabado",6,0,2021-01-15
"98","cerveceria grut ushuaia","sabado",7,0,2021-01-15
"99","cerveceria grut ushuaia","sabado",8,0,2021-01-15
"100","cerveceria grut ushuaia","sabado",9,0,2021-01-15
"101","cerveceria grut ushuaia","sabado",10,0,2021-01-15
"102","cerveceria grut ushuaia","sabado",11,0,2021-01-15
"103","cerveceria grut ushuaia","sabado",12,0,2021-01-15
"104","cerveceria grut ushuaia","sabado",13,0,2021-01-15
"105","cerveceria grut ushuaia","sabado",14,0,2021-01-15
"106","cerveceria grut ushuaia","sabado",15,0,2021-01-15
"107","cerveceria grut ushuaia","sabado",16,0,2021-01-15
"108","cerveceria grut ushuaia","sabado",17,0,2021-01-15
"109","cerveceria grut ushuaia","sabado",18,0,2021-01-15
"110","cerveceria grut ushuaia","sabado",19,18.75,2021-01-15
"111","cerveceria grut ushuaia","sabado",20,27.75,2021-01-15
"112","cerveceria grut ushuaia","sabado",21,48,2021-01-15
"113","cerveceria grut ushuaia","sabado",22,75,2021-01-15
"114","cerveceria grut ushuaia","sabado",23,60.75,2021-01-15
"115","cerveceria grut ushuaia","sabado",24,21.75,2021-01-15
"116","cerveceria grut ushuaia","sabado",25,4.5,2021-01-15
