"","lugar","dia","hora","concurrencia","fecha.de.busqueda"
"67","sportclub cabildo","jueves",18,42,2021-01-15
"68","sportclub cabildo","jueves",19,47.25,2021-01-15
"69","sportclub cabildo","jueves",20,43.5,2021-01-15
"70","sportclub cabildo","jueves",21,33.75,2021-01-15
"71","sportclub cabildo","jueves",22,20.25,2021-01-15
"72","sportclub cabildo","jueves",23,0,2021-01-15
"73","sportclub cabildo","viernes",6,0,2021-01-15
"74","sportclub cabildo","viernes",7,5.25,2021-01-15
"75","sportclub cabildo","viernes",8,14.25,2021-01-15
"76","sportclub cabildo","viernes",9,21.75,2021-01-15
"77","sportclub cabildo","viernes",10,24.75,2021-01-15
"78","sportclub cabildo","viernes",11,21.75,2021-01-15
"79","sportclub cabildo","viernes",12,15.75,2021-01-15
"80","sportclub cabildo","viernes",13,15.75,2021-01-15
"81","sportclub cabildo","viernes",14,22.5,2021-01-15
"82","sportclub cabildo","viernes",15,29.25,2021-01-15
"83","sportclub cabildo","viernes",16,29.25,2021-01-15
"84","sportclub cabildo","viernes",17,30.75,2021-01-15
"85","sportclub cabildo","viernes",18,39.75,2021-01-15
"86","sportclub cabildo","viernes",19,45.75,2021-01-15
"87","sportclub cabildo","viernes",20,32.25,2021-01-15
"88","sportclub cabildo","viernes",21,11.25,2021-01-15
"89","sportclub cabildo","viernes",22,0.75,2021-01-15
"90","sportclub cabildo","viernes",23,0,2021-01-15
"91","sportclub cabildo","sabado",6,0,2021-01-15
"92","sportclub cabildo","sabado",7,0,2021-01-15
"93","sportclub cabildo","sabado",8,0,2021-01-15
"94","sportclub cabildo","sabado",9,0.75,2021-01-15
"95","sportclub cabildo","sabado",10,9.75,2021-01-15
"96","sportclub cabildo","sabado",11,34.5,2021-01-15
"97","sportclub cabildo","sabado",12,60.75,2021-01-15
"98","sportclub cabildo","sabado",13,69,2021-01-15
"99","sportclub cabildo","sabado",14,51.75,2021-01-15
"100","sportclub cabildo","sabado",15,34.5,2021-01-15
"101","sportclub cabildo","sabado",16,35.25,2021-01-15
"102","sportclub cabildo","sabado",17,33,2021-01-15
"103","sportclub cabildo","sabado",18,15.75,2021-01-15
"104","sportclub cabildo","sabado",19,0,2021-01-15
"105","sportclub cabildo","sabado",20,0,2021-01-15
"106","sportclub cabildo","sabado",21,0,2021-01-15
"107","sportclub cabildo","sabado",22,0,2021-01-15
"108","sportclub cabildo","sabado",23,0,2021-01-15
