"","lugar","dia","hora","concurrencia","fecha.de.busqueda"
"87","sarkis","viernes",20,42,2021-01-14
"88","sarkis","viernes",21,54.75,2021-01-14
"89","sarkis","viernes",22,54,2021-01-14
"90","sarkis","viernes",23,41.25,2021-01-14
"91","sarkis","sabado",6,0,2021-01-14
"92","sarkis","sabado",7,0,2021-01-14
"93","sarkis","sabado",8,0,2021-01-14
"94","sarkis","sabado",9,0,2021-01-14
"95","sarkis","sabado",10,0,2021-01-14
"96","sarkis","sabado",11,9.75,2021-01-14
"97","sarkis","sabado",12,25.5,2021-01-14
"98","sarkis","sabado",13,40.5,2021-01-14
"99","sarkis","sabado",14,40.5,2021-01-14
"100","sarkis","sabado",15,0,2021-01-14
"101","sarkis","sabado",16,0,2021-01-14
"102","sarkis","sabado",17,0,2021-01-14
"103","sarkis","sabado",18,0,2021-01-14
"104","sarkis","sabado",19,28.5,2021-01-14
"105","sarkis","sabado",20,54,2021-01-14
"106","sarkis","sabado",21,75,2021-01-14
"107","sarkis","sabado",22,73.5,2021-01-14
"108","sarkis","sabado",23,51.75,2021-01-14
"109","sarkis","domingo",6,0,2021-01-14
"110","sarkis","domingo",7,0,2021-01-14
"111","sarkis","domingo",8,0,2021-01-14
"112","sarkis","domingo",9,0,2021-01-14
"113","sarkis","domingo",10,0,2021-01-14
"114","sarkis","domingo",11,10.5,2021-01-14
"115","sarkis","domingo",12,26.25,2021-01-14
"116","sarkis","domingo",13,41.25,2021-01-14
"117","sarkis","domingo",14,39.75,2021-01-14
"118","sarkis","domingo",15,0,2021-01-14
"119","sarkis","domingo",16,0,2021-01-14
"120","sarkis","domingo",17,0,2021-01-14
"121","sarkis","domingo",18,0,2021-01-14
"122","sarkis","domingo",19,16.5,2021-01-14
"123","sarkis","domingo",20,31.5,2021-01-14
"124","sarkis","domingo",21,41.25,2021-01-14
"125","sarkis","domingo",22,36.75,2021-01-14
"126","sarkis","domingo",23,21.75,2021-01-14
