"","lugar","dia","hora","concurrencia","fecha.de.busqueda"
"111","Ramos generales ushuaia","domingo",8,0,2021-01-15
"112","Ramos generales ushuaia","domingo",9,19.5,2021-01-15
"113","Ramos generales ushuaia","domingo",10,27.75,2021-01-15
"114","Ramos generales ushuaia","domingo",11,35.25,2021-01-15
"115","Ramos generales ushuaia","domingo",12,40.5,2021-01-15
"116","Ramos generales ushuaia","domingo",13,42.75,2021-01-15
"117","Ramos generales ushuaia","domingo",14,42.75,2021-01-15
"118","Ramos generales ushuaia","domingo",15,42.75,2021-01-15
"119","Ramos generales ushuaia","domingo",16,43.5,2021-01-15
"120","Ramos generales ushuaia","domingo",17,45,2021-01-15
"121","Ramos generales ushuaia","domingo",18,45.75,2021-01-15
"122","Ramos generales ushuaia","domingo",19,42,2021-01-15
"123","Ramos generales ushuaia","domingo",20,34.5,2021-01-15
"124","Ramos generales ushuaia","domingo",21,24.75,2021-01-15
"125","Ramos generales ushuaia","domingo",22,15,2021-01-15
"126","Ramos generales ushuaia","domingo",23,7.5,2021-01-15
