"","lugar","dia","hora","concurrencia","fecha.de.busqueda"
"117","La anonima perito moreno ushuaia","domingo",14,45.75,2021-01-15
"118","La anonima perito moreno ushuaia","domingo",15,36.75,2021-01-15
"119","La anonima perito moreno ushuaia","domingo",16,37.5,2021-01-15
"120","La anonima perito moreno ushuaia","domingo",17,48,2021-01-15
"121","La anonima perito moreno ushuaia","domingo",18,57.75,2021-01-15
"122","La anonima perito moreno ushuaia","domingo",19,54,2021-01-15
"123","La anonima perito moreno ushuaia","domingo",20,34.5,2021-01-15
"124","La anonima perito moreno ushuaia","domingo",21,12,2021-01-15
"125","La anonima perito moreno ushuaia","domingo",22,0,2021-01-15
"126","La anonima perito moreno ushuaia","domingo",23,0,2021-01-15
